38.897165,-77.049683,The Allen Lee Hotel,"This is the oldest house in Washington, D.C., and is home to multiple ghosts.",
38.8963424,-77.04141,Octagon Museum,"This mansion is allegedly haunted by Evalyn Walsh McLean, the daughter of the original owner.",
38.9000198,-77.0381792,Decatur House,"Now called Hotel Hive, this hotel is allegedly haunted by guests who died while staying at the hotel.",
38.900519,-77.03695,The Hay-Adams,"Ghosts have been spotted in many different areas of this old house, including on the staircase and in several rooms.",
38.8995369,-77.0365489,Lafayette Square,This house is is allegedly haunted by the ghost of Stephen Decatur.,
38.9004181,-77.0345874,Cutts-Madison House,"Marian Clover"" Hooper Adams is said to haunt this hotel. She was the wife of Henry Brooks Adams.""",
38.899542,-77.0203799,Mary Surratt’s House,"Legend says that Lafayette Square is haunted by the son of Francis Scott Key, Philip Barton Key II.",
38.8887861,-77.0260229,Smithsonian Castle,"Former First Lady, Dolley Madison, is said to haunt her old home.",
38.886873,-77.0228013,Federal Aviation Administration (FAA) Headquarters,Mary Surrattu0027s boarding house is said to be haunted by the spirit of the former tenant.,
38.8810707,-76.9943223,Marine Barracks,"Founder, James Smithson, is said to haunt this castle.",
38.9004305,-77.0360268,St John's Episcopal Church,This building sits atop the notorious Yellow House slave pen and itu0027s said to be haunted.,
38.8963386,-77.0305172,National Theatre DC,A strange presence is said to linger around the lower parking garage.,
38.897924,-77.017547,National Building Museum,Six ghosts are said to appear when the clock strikes midnight.,
38.91391,-77.051678,The President Woodrow Wilson House,Deceased actor John McCullough is said to haunt this theatre.,
38.9057483,-77.0680939,Halcyon House,This museum is so haunted that theyu0027ve started doing ghost tours.,
38.90525716,-77.05534163,M Street Bridge,Woodrow Wilson is said to haunt his former home.,
38.9226151,-77.0537179,Omni Shoreham Hotel,Benjamin Stoddert built this house and is said to still haunt it.,
27.9652743,-82.8010194,Capitol Theatre,Two ghosts are said to haunt this bridge.,
24.55696,-81.8031776,St. Paul's Church Cemetery,The 8th floor is said to be haunted.,
30.5895366,-84.5747471,The Leaf Theater,This theatre is allegedly haunted by several spirits.,
26.1171338,-80.1500106,Cooley's Landing Park,This cemetery is home to several ghosts that were buried here.,
28.5468592,-82.4027248,The Brooksville Nursing Manor,Employees complain about strange noises and ghostly apparitions.,
28.6200536,-81.2009222,Little Econ River,The Crying Ghost of Cooleyu0027s Landing is a famous local folklore in Florida.,
29.8927054,-81.3148867,Flagler College,A nurse claimed she saw a ghostly woman walking through patientu0027s rooms.,
30.4373927,-84.3353492,Leon County Jail,"Legend has it that every year on October 13th, the spirit of Christopher Klink appears under this bridge.",
27.7781518,-82.630105,The Vinoy® Renaissance St. Petersburg Resort \\u0026 Golf Club,The mistress of Henry Flager allegedly killed herself on the 4th floor and now haunts Ponce de Leon Hall.,
28.5675803,-81.4346799,Princeton Hospital - Lakeside Hospital,"Ted Bundy spent time at this jail, which is said to be haunted by a woman wearing period clothing.",
27.6204349,-82.6557137,Sunshine Skyway Bridge,A baseball player claimed he encountered a ghost at this hotel.,
27.709271,-82.737439,The Don CeSar,Princeton Hospital was a psychiatric hospital that became Lakeside Hospital in the 2000s. Itu0027s said to be haunted by former patients.,
28.5525669,-82.4522671,Spring Hill Cemetery,The souls of those who committed suicide off this bridge are said to haunt it.,
25.810483,-80.282815,Curtiss Mansion,"The Don CeSar is said to be haunted by the original owner, Thomas Rowe.",
24.5574467,-81.8023875,Artist House Bed \\u0026 Breakfast ,"This is one of the oldest cemeteries in Florida, and is said to be quite haunted.",
30.440733,-84.2806503,The Lively Building,"Legend says that this house is haunted by the ghost of the original owner, Glenn H. Curtis.",
28.2482139,-81.283253,Hunter Arms Hotel,The spirit of an evil doll is said to haunt this historic house.,
30.6852004,-81.4519314,Bosquebello Cemetery,"This building was once a bar. All sorts of roughnecks frequented this building, and many murders occurred here. The ghosts of those spirits are said to live on.",
30.7775657,-85.2360391,Russ House,This hotel is said to be haunted by a ghost called Vivien.,
30.6676799,-81.4638428,Amelia Island Museum of History,The ghosts of children are said to haunt this cemetery.,
29.4931169,-82.4006072,Wacahoota Cemetery,"This house is supposedly home to many spirits, including that of Joseph W. Russ, Jr., who committed suicide in this house during the Great Depression.",
29.8954217,-81.3119606,Stogies Jazz Club \\u0026 Listening,"This old jail is said to be haunted by the spirit of Luc Simone Aury, a former prisoner.",
27.9622244,-82.4444442,The Cuban Club,Visitors claim they get a strange feeling when they visit this cemetery.,
30.4094706,-87.2103926,Dorr House,This jazz club is said to be the home of several phantom children.,
28.6771373,-81.2535184,Tuscawilla Country Club,"Two deaths have occurred in this property. The first was a suicide, the second a murder. The ghosts of both are said to haunt the place.",
28.5717968,-81.4856694,Sunland Hospital Site,The Dorr house is said to be haunted by the ghost of Clara Barkley Dorr.,
30.6703375,-81.4630366,Florida House Inn,The ghost of a young man is supposed to haunt this country club.,
28.7865863,-81.2919657,Page Jackson Cemetery,This used to be the site of a hospital that performed experiments on those with mental handicaps. Itu0027s been haunted ever since — despite being closed down in the 1980s.,
26.6157805,-80.0558927,Lake Worth Playhouse,A male and female ghost are said to haunt this inn.,
30.3457993,-81.6027901,Chelsea Courtyards,Cold spots and shadowy figures are said to haunt this cemetery.,
27.446469,-82.5490184,Manasota Memorial Park,"Built by brothers, Lucien and Clarence Oakley, the ghosts of these brothers are said to appear in mirrors.",
29.8978618,-81.3115187,Castillo de San Marcos,"Formerly known as the Carriage House Apartments, this property is haunted by several ghosts. Apartment 42 is said to be especially haunted.",
27.740215,-82.708015,Historic Peninsula Inn,Ghostly voices are sometimes heard in this park after dark.,
26.8884997,-82.014487,Indian Spring Cemetery,The oldest masonry ford in the USA is said to be haunted by a ghost woman and Spanish soldiers.,
29.8970104,-81.315101,Tolomato Cemetery,This former military boarding house is allegedly haunted by a ghost named Isabella.,
28.2916695,-81.2256887,Haunted Creek,"This cemetery is very old, and rumor has it thatu0027s itu0027s haunted by shadowy figures.",
28.1285438,-80.6263678,Rossetter House Museum,"This cemetery is one of the oldest in the U.S., and is said to be haunted by a female ghost who was buried here.",
30.4146676,-87.2189981,Pensacola Victorian Bed \\u0026 Breakfast,A young boy who died in the creek is said to haunt it.,
30.3262838,-81.6556512,Florida Theatre,This museum is said to be haunted by a phantom woman who objects to the foot traffic.,
27.9453715,-82.4659336,University Of Tampa,This historic Bu0026B is said to be the permanent residence of more than a few ghosts.,
29.137223,-83.0312335,Island Hotel \\u0026 Restaurant,"Balcony seat E2, section 500, is said to be haunted by a friendly ghost.",
30.7756952,-85.2319885,St Luke's Episcopal Church,"The University of Tampa was once a famous hotel, and former guests are said to still haunt the campus.",
29.3168206,-81.0712999,Tomoka Lights / Ormond Lights ,This hotel is said to be haunted by the ghost of a 9-year-old boy.,
27.90584,-82.504796,Britton 8,"A Civil War battle took place nearby, and itu0027s said that Confederate soldiers haunt the basement of this church.",
27.4657743,-81.4688787,Harder Hall Resort Club,Ghost lights are rumored to appear out of nowhere on Beach Street.,
30.4086551,-87.2110678,Lear-Rocheblave House,Eerie happenings at this cinema have led some to conclude that itu0027s haunted.,
29.0433335,-81.932677,Ma Barker's House,Every owner of Harder Hall is rumored to have died under mysterious circumstances. Ghosts are said to inhabit the courtyards.,
24.5523486,-81.7548532,Fort East Martello Museum,A young girl is said to haunt this historic home.,
29.8918644,-81.3115757,Spanish Military Hospital Museum,Americau0027s former #1 public enemy died in a shootout at this lakefront home. Ma Barker is said to still haunt her old home.,
32.0713519,-81.0952408,Old Candler Hospital,"This museum is home to Robert, a supposedly haunted doll who was the real-life inspiration behind the Childu0027s Play movies.",
32.8403287,-83.6335886,Johnston–Felton–Hay House,This former hospital is said to be haunted by patients that died there.,
33.7485884,-84.3729865,Oakland Cemetery,This abandoned hospital is said to be haunted by former patients.,
31.6241828,-81.9065179,Altamaha-ha,Visitors have reported hearing spooky sounds and feeling cold spots throughout this historic house.,
31.0594232,-81.4222076,Jekyll Island Club Resort,"This cemetery is extremely old, and home to some famous residents who are said to still haunt the grounds.",
32.080962,-81.09203,Moon River Brewing Company,The Altamaha-ha is said to be a Loch Ness type monster who lives in the Altamaha River.,
32.0741153,-81.0940294,Sorrel Weed House,Ghosts at the Jekyll Island Club are said to be friendly. The ghost of J.P. Morgan is said to return to this hotel to relive his glory days.,
32.0751368,-81.0899175,Colonial Park Cemetery,The Moon River Brewing Company is said to be haunted by a ghost called Toby and an apparition on the upper floors who may have been a hotel worker.,
33.448386,-84.455962,Holliday-Dorsey-Fife House,"According to legend, several suicides occurred at the Sorrel Weed House. Those spirits are said to still haunt the property.",
32.0798929,-81.0880709,East Bay Inn,Visitors have reported strange sounds and eerie apparitions at this cemetery.,
31.2082861,-81.3945422,Igbo Landing,This house is said to be haunted by John Manson Dorsey.,
33.3298299,-83.391646,Panola Hall,"The ghost living here has been named Charlie"" by the staff",
33.9526112,-84.5508718,Marietta Museum of History,"75 West Africans committed a mass suicide here at Igbo Landing, rather than go into a life of slavery. This area is said to be haunted.",
33.5336685,-84.3534417,The Warren House,Rumor has it that this property is haunted by a girl named Sylvia from the 1870u0027s .,
33.36722,-83.330878,Oakland Hall,Kennesaw House was a hospital and morgue during the Civil War and is said to be haunted.,
32.068682,-81.097187,Forsyth Park Inn,"Used as a hospital in the Civil War, The Warren House is said to be haunted by former patients.",
32.07715,-81.088381,Kehoe House,This house is said to be haunted by the spirit of a young girl.,
32.8354231,-83.6257939,Douglass Theatre,Forsyth Park Inn is said to be haunted by a girl named Lottie. ,
34.2974243,-84.9860916,Barnsley Resort,Room 203 is said to be haunted by a lady in gray.,
34.9374273,-83.3831027,York House Inn B \\u0026 B,Employees noticed that the lights in this theatre would dim at random.,
34.531546,-83.9858825,Holly Theatre,"The ruins of the manor are said to be haunted by the builder of the original resort, Godfrey Barnsley.",
32.0777147,-81.0950533,Telfair Museums,"Several ghosts are said to haunt this Bu0026B, including a girl named Sarah.",
32.0788098,-81.0892985,Lucas Theatre For the Arts,"This theatre is said to be haunted by the ghost of Edwin Booth, the brother of Lincoln assassin John Wilkes Booth.",
33.7517426,-84.3898684,The Masquerade,"This house is said to be haunted by a former owner, whose footsteps can still be heard after dark.",
33.2371324,-84.8404513,Bonnie Castle,Applause from an invisible audience and shadowy figures are said to haunt this theatre.,
32.0766196,-81.0975947,Gribble House,This is one of Americau0027s few haunted nightclubs. The ghosts of those who died in a fire are said to haunt the building.,
32.0729232,-81.0940516,The Savannah College of Art and Design,"Bonnie Castle is now closed, but the former Bu0026B is said to be haunted by past guests.",
34.944762,-85.2592223,Chickamauga Battlefield Museum and Relics,Three women were murdered with an axe in this house in 1909. Theyu0027re said to haunt it to this day.,
34.3043549,-83.8204642,Brenau University,The ghost of Gracie Watkins is said to haunt the campus.,
33.8076128,-84.172569,Village Inn Bed and Breakfast,This historic battlefield is said to be home to the ghosts of men who died here.,
34.5665363,-83.5419975,Piedmont College,The campus is said to be haunted by a former student from the early 1900s called Agnes.,
32.81726,-83.1702806,Toomsboro Historic Hotel ,This Bu0026B was used as a hospital during the Civil War and is said to be haunted by former patients.,
31.507902,-82.845166,Ashley-Slater House ,"An orange-tinted ghost is said to haunt the lobby of Getman-Babcock Dormitory, along with a little girl.",
32.0801159,-81.0851984,Olde Harbour Inn,Guests say they can hear ghostly sounds and see strange apparitions.,
32.078313,-81.090385,The Marshall House Hotel,"Six people are said to have died inside this house, and legend has it that several of their spirits remain.",
32.07693,-81.09205,Ballastone Inn,A ghost named Hank is said to hang out at the Old Harbour Inn.,
32.0444235,-81.0466575,Bonaventure Cemetery,The Marshall House was used as a hospital during the civil war and is said to be haunted by several soldiers.,
33.4758562,-82.0229739,Augusta University - Summerville Campus,"The original owneru0027s wife, Sarah, is said to haunt this hotel.",
31.1340516,-81.3934662,St. Simons Island Lighthouse Museum,This cemetery is said to be haunted by a little girl called Gracie.,
21.3068174,-157.8587331,'Iolani Palace,A ghost named Emily Galt is said to haunt this campus.,
39.5327139,-87.9625492,Ashmore Estates,"This lighthouse is said to be haunted by the light keeper of1880, Frederick Osborne.",
37.7090577,-89.2249134,Southern Illinois University,u0027Iolani Palace is said to be haunted by the spirit of Queen Lili‘uokalani.,
39.8451668,-88.9542966,Avon Theatre,"Although this was run as a commercial haunted house, it was said to be haunted by the spirit of Elva Skinner.",
40.6352305,-89.6609203,Peoria State Hospital,Several SIU buildings are said to be haunted.,
38.6550643,-90.0618228,Cahokia Mounds State Historic Site,Staff have heard disembodied voices and noticed strange occurrences inside this theatre.,
39.6996849,-88.3890503,Chesterville Witch's Grave,This abandoned hospital is said to be haunted by former patients.,
37.642828,-89.515097,Devils Bake Oven,"This is supposed to be an ancient Native American city, and itu0027s said to be haunted by itu0027s former residents.",
42.0181674,-88.2714342,Evil Intentions Haunted House,The spirit of a witch is said to haunt her burial grounds.,
39.7941698,-89.6515305,Dana Thomas House,A ghost named Esmerelda is said to haunt this area.,
39.8349601,-88.9563834,Greenwood Cemetery,This former casket company has no shortage of creepy tales ranging from murder to occult activities!,
37.730278,-88.2925,Crenshaw House,"This house is said to be haunted by the original owner, Mrs. Susan Lawrence Dana.",
41.6868947,-87.7689921,Holy Sepulchre Catholic Cemetery \\u0026 Mausoleum,An old mausoleum in the cemetery is said to be the source of the hauntings.,
40.9418892,-90.3718673,Knox College,"The original owner, John Crenshaw, was said to be cursed by his involvement in slavery and his soul is bound to haunt this house forever, never to rest in peace.",
38.5137214,-89.9826116,Lincoln Theatre,This old cemetery is said to be haunted by the ghosts of those buried here.,
41.8849074,-87.6288374,Oriental Theatre,"One of the buildings on campus used to be a jail, and itu0027s rumored to be haunted by former inmates.",
39.798063,-86.2823512,Old Union Cemetery,Seven ghosts are said to linger in this theatre and one of them loves to play pranks!,
38.4340727,-89.5483589,The Original Springs Hotel,"Once known as the Iroquois Theatre, this was the site of Americau0027s deadliest blaze which took the lives of over 600 people in 1903. Rebuilt as the Oriental Theatre, itu0027s said to be supremely haunted.",
42.1020736,-89.9798743,Raven's Grin Inn,Visitors report feeling chills and hearing strange noises at this cemetery.,
41.6418985,-88.0842846,Resurrection Cemetery,A ghostly woman in white is said to haunt this hotel.,
42.300769,-88.35232983,Stickney Mansion,"Now operating as a commercial haunted house, visitors have said they can feel chills and see strange apparitions.",
41.9998235,-88.7474543,Willow Creek Farm,Itu0027s said that a girl who died in a hit and run accident haunts this cemetery.,
41.6309089,-87.7706649,Bachelor's Grove Cemetery,The original builders of this house were spiritualists and were said to have been involved in the occult. Rumor have it that the house is now haunted by demons and evil spirits.,
38.9112971,-90.1156461,Alton Mental Health Center,"This farm is said to be built over Native American land, and ghostly noises and strange apparitions have haunted it ever since.",
40.9170688,-91.1112679,Stony Hollow Road,This cemetery is home to many ghost stories. A lady in white and a man with a horse are said to haunt the grounds.,
43.3735645,-92.1171159,Cresco Theatre,"This hospital is very old, and is said to be one of the most haunted hospitals in the U.S.",
42.5607185,-94.3411004,Bannwell Bridge ,A ghost named Lucinda is said to haunt this road after committing suicide nearby.,
40.9307219,-94.9733075,Villisca Axe Murder House,Ghosts dressed as vaudeville performers as said to haunt this theatre.,
42.4547453,-91.9281341,Independence State Hospital,"Local legend says a mother murdered her three children on this bridge, and now haunts it.",
41.6626963,-91.5548998,The University of Iowa,"Eight people were found dead in this house in 1912, murdered by an axe-wielding maniac who was never caught.",
42.460464,-114.3230567,Stricker Ranch,"As one of Iowau0027s oldest mental institutions, itu0027s rumored to be haunted by former patients.",
42.2444228,-113.8843214,Howells Opera House,Low moans can sometimes be heard in Memorial Union Hall.,
42.5467749,-114.4365409,The Gravesite of Lady Bluebeard,The ghost of Mrs. Stricker is said to haunt Stricker Ranch.,
44.9284863,-116.1074207,Sharlie,"Paranormal investigators have declared this theatre haunted. Staff have reported strange occurrences, especially in the projection booth.",
37.8822525,-87.047632,Rockport Inn,"A female serial killer known as Lady Bluebeard was buried here, and is said to haunt the grounds.",
41.6935567,-85.9732247,Ruthmere Museum,A large sea serpent is said to dwell in the deep waters of Payette Lake.,
38.73332,-86.4745219,Whispers Estate,The wife of a former owner is said to haunt this inn.,
39.5147682,-86.7938968,Cloverdale Cemetery Association,"The ghosts here are said to get very active around Halloween, slamming doors and setting off alarms.",
41.6817676,-85.9726385,Winchester Mansion,The ghost of a little girl is said to haunt this estate.,
37.9367287,-87.9004353,Robin Hill ,"The graves of seven beautiful witches are said to be in this cemetery, and theyu0027re said to haunt the grounds after dark.",
39.711353,-86.142717,Hannah House,This mansion is said to be haunted by the spirit of Nellie Knickerbocker.,
41.415627,-87.363732,Old Sheriffs House Lake County Jail,This property was said to be a part of the Underground Railway. Guest have reported seeing shadowy figures here.,
38.2864778,-85.8127674,Culbertson Mansion State Historic Site,"This house was part of the Underground Railway. According to legend, a group of slaves died in an accident here. Alexander Hannah hid the bodies in the basement to avoid being caught. Visitors claim there are cold spots throughout the house.",
38.749994,-85.072753,Schenck Mansion Bed \\u0026 Breakfast Inn,This historic jail is said to be haunted by former inmates.,
41.5480947,-87.3280933,Carolina Street Demon House ,Several ghosts are said to haunt this historic house.,
41.5590583,-87.5006412,Stallbohm-Kaske House ,This historic house is said to be haunted by a lady wearing white.,
39.936619,-85.853202,Ivy House Bed and Breakfast,This house was the location of a supposed demon possession.,
41.2756075,-87.0721782,Baums Bridge Inn,"Locals say this house once burned down on Halloween night of 1909, and the grounds have been haunted ever since.",
38.673241,-85.770681,Scott County Heritage Center,"According to local legend, the ghost of Ivy House came in with an enchanted piano!",
41.5353345,-87.151111,Wolf Mansion,This inn is said to be haunted by a male ghost.,
39.816889,-86.2015698,Allison Mansion,Visitors have said they can hear phantom cries from a ghostly baby in this house.,
41.6611606,-86.1895547,Hacienda Mexican Restaurants,Legend says that the original owner once went insane and murdered everybody inside this house. His spirit is said to be condemned to walk the halls for all of eternity.,
41.0775138,-85.1455686,Pfeiffer House,A little girl who drowned in the basement is said to haunt this house.,
37.686398,-97.342446,Drury Plaza Hotel Broadview,This restaurant is said to be haunted by the spirits of two people who committed suicide here.,
39.0650304,-94.70189,Golden Bear,"Fred Pfeiffer, who grew up in this house, is said to haunt it.",
37.2724599,-95.5507253,The Cherryvale Bed \\u0026 Breakfast,Several ghosts are said to reside in this hotel.,
38.9105444,-97.2122252,Old Abilene Town,"A mythological golden bear is said to live in Turner, Kansas.",
39.2029622,-96.3054547,The Columbian Theatre,Staff have reported paranormal activity at this hotel.,
37.8233861,-96.8401249,Belle Vista Cemetery,This ghost town is said to be haunted by former residents.,
38.1211117,-95.6923133,Lorenz Schlichter Memorial Cemetery,Staff have reported paranormal activity at this theatre.,
39.016088,-96.2990179,Alma Cemetery,This cemetery is said to be haunted by those who were buried here.,
37.0179775,-98.6479365,Achenbach Memorial Hospital,This cemetery is said to be haunted by those who were buried here.,
38.9384171,-99.5600792,Ellis Railroad Museum,This cemetery is said to be haunted by those who were buried here.,
37.1270641,-96.1871407,Safari Mark's Bar and Bistro,"The menu0027s bathroom on the first floor is supposed to be ice cold, even in summer, and bloody footprints sometimes appear.",
38.050614,-97.929828,Reno County Museum,A former jail cell inside this building is said to be haunted.,
39.5616302,-95.1167769,Atchison Daily Globe,This bar is said to be haunted by the spirit of Andrew Eaton.,
38.20187,-96.9037479,Doctor W.B. Jones House,"Several people are said to have died inside this building, and allegedly haunt it.",
37.6846894,-96.967927,Elmwood Cemetery,This is Americau0027s only haunted newspaper HQ! Itu0027s said to be haunted by a former newspaper editor.,
37.0073728,-96.0740421,Elcado Cemetery,This house once belonged to a doctor who is said to still haunt it.,
39.5665907,-95.115024,Sallie House,This cemetery is said to be haunted by the spirits of those who were buried here.,
37.8397626,-94.7082951,Fort Scott,This cemetery is said to be haunted by the spirits of those who were buried here.,
39.088346,-96.813939,Fort Riley,This house is said to be haunted by a malevolent spirit named Sallie.,
39.5712418,-97.6636577,Brown Grand Theatre,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
38.971121,-95.2361339,Eldridge Hotel,This fort is allegedly haunted by spectral riders.,
39.1974437,-96.5847249,Kansas State University,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
37.7193933,-97.2928693,Wichita State University,Room 506 is said to be haunted by the ghost of Colonel Shalor Eldridge.,
38.3658441,-96.1148706,Rocky Ford Bridge Cottonwood River,A fraternity brother who died during a hazing accident is said to haunt the campus.,
37.6322121,-97.2737178,Kansas Aviation Museum,The library is said to be haunted.,
39.691684,-96.74788,Weaver Hotel,"Local legend says that a priest once murdered his wife on this bridge to be with his mistress. Locals say her spirit haunts the river banks. A movie was made about the incident called u0027Murder, Ordained.u0027",
38.8255618,-98.4730672,Midland Railroad Hotel \\u0026 Restaurant,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
39.566453,-95.115622,Tuck U Inn at Glick Mansion Bed \\u0026 Breakfast,"This hotel is purportedly haunted by two ghosts, including the wife of the former owner.",
38.8717528,-99.3175023,Fort Hays,"A number of guests died in a fire in 1902, and they are said to haunt the building.",
39.1133069,-94.6190531,Strawberry Hill Museum \\u0026 Ctr,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
39.901447,-96.846591,Hollenberg Pony Express Station State Historic Site,"A U.S. Army Post in the Civil War, this place is said to be haunted by the Blue Light Lady.",
39.1838115,-96.5735793,Old Saint Mary Hospital ,This museum is said to be haunted by a lady in red.,
39.4647369,-95.1909535,Round Mound Cemetery,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
39.0481533,-95.6780594,Kansas State Capitol ,This abandoned hospital is said to be haunted by former patients.,
37.6555762,-96.5328244,Beaumont Hotel,This cemetery is said to be haunted by the spirits of those who were buried here.,
38.9715686,-95.4538653,Stull Cemetery,"The state capitol is said to be home to several ghosts, including a woman who fell from the staircase and a former worker.",
38.958955,-95.2121069,Oak Hill Cemetery,This hotel is said to be haunted by a cowboy named Zeke.,
39.0686599,-94.6332489,Sauer Castle,This cemetery is said to be haunted by the spirits of those who were buried here.,
37.6616604,-85.1837503,Maple Hill Manor,Stories say that this cemetery is haunted by the spirit of a witch.,
37.0549107,-85.8518244,Coral Hill Road,"According to local legends, this castle is full of ghosts. On Halloween, the spirits of a man and woman are said to dance in the tower.",
38.053147,-84.4936508,Transylvania University,This manor is said to be haunted by the former owners.,
37.6765158,-84.9673709,Perryville Battlefield State Historic Site,A headless horseman is said to haunt this road.,
37.807807,-85.467442,Old Talbott Tavern,"Visitors have reported cold spots, shadowy figures, and strange noises after dark.",
37.9489688,-86.1334756,Doe Run Inn Road,"Over 7,000 people were killed or wounded here during the largest battle of the Civil War. Their ghosts are said to still haunt the area.",
37.6814287,-85.9856578,Bethlehem Academy,The ghost of Mrs. Talbott is said to haunt this historic building.,
38.8411755,-84.2643408,Immaculate Conception Church,"This inn is said to be haunted by a quirky"" ghost who enjoys pranks.""",
37.1609254,-83.3732373,Tailypo,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
37.747141,-86.1839411,Grandview Cemetery,The ghosts of four teenage girls are said to haunt this historic church.,
38.3730406,-83.1273692,X Cave,The Tailypo is a scary cat-like monster thatu0027s said to hang out in this area.,
36.83866,-84.33862,Cumberland Falls State Resort Park,This cemetery isnu0027t just haunted — itu0027s said to be home to the gates of hell.,
38.7257909,-84.5981206,Historic Sherman Tavern,X Cave is said to be haunted by the spirits of two Cherokee lovers.,
36.8700703,-83.8892814,Union College,Legend says that a bride fell from a cliff in the park while on her honeymoon. Her ghost is said to haunt the grounds.,
38.4801198,-82.6428131,Paramount Arts Center,"The ghosts of soldiers, Native Americans, and children are said to haunt this historic tavern.",
37.9311434,-85.6524691,Jim Beam American Stillhouse,"Several ghosts are said to haunt Union College. In Pfeiffer Hall, the ghost of James Garner is said to haunt Room #245.",
38.0347702,-84.5251715,The Campbell House Lexington,A ghost named Paramount Joe is said to haunt this arts center.,
37.2978619,-87.4795376,Grapevine Cemetery,A former guard is supposed to haunt this property on the full moon.,
37.0875592,-88.5957336,C C Cohen Restaurant \\u0026 Bar,Stories say this house is still haunted by the ghost of a woman who was murdered here.,
36.8633882,-89.0984007,Campbell Cemetery,This cemetery is said to be haunted by the spirits of those who were buried here.,
38.0501872,-84.4964171,Hunt-Morgan House,This restaurant is said to be haunted by the spirit of Stella Cohen Peine.,
38.130725,-85.84142,Waverly Hills Sanatorium,This cemetery is said to be haunted by the spirits of those who were buried here.,
39.0733785,-84.4930557,Bobby Mackey's,This house is said to be haunted by John Wesley Hunt.,
38.2454009,-85.7148228,Cave Hill Cemetery,This abandoned hospital is said to be haunted by former patients.,
37.0487997,-88.0778238,State Penitentiary,"Before it was a nightclub, this building was a slaughterhouse. Local legends say it was a favorite haunt of Satanists.",
38.199828,-84.881201,Liberty Hall Historic Site,This cemetery is said to be haunted by the spirits of those who were buried here.,
37.3503093,-85.3750464,Hiestand House ,This prison is said to be haunted by former inmates.,
37.8089123,-85.4679219,Jailer's Inn Bed \\u0026 Breakfast,This place is said to be haunted by a lady in gray.,
38.2322729,-85.7589743,Old Louisville,"Guests have reported cold spots, shadowy figures, and strange noises after dark.",
38.2465067,-85.7579574,The Brown Hotel,"A former prison, itu0027s said to be haunted by old inmates.",
38.2076169,-85.5000885,Goat Man,This historic neighborhood is said to be haunted.,
38.6478492,-83.7671755,227 Sutton St,Staff have reported paranormal activity at this hotel. The 14th and 15th floor are said to be haunted by Mr. Brown himself.,
39.10621,-84.479137,Christopher's Bed \\u0026 Breakfast,Local legends tell of a terrifying creature that is half man and half goat that attacks passing cars.,
38.4075923,-85.3779849,117 E Main St,This property is said to be haunted by the spirit of John Armstrong.,
37.1869978,-86.100528,Mammoth Cave National Park,Staff have reported paranormal activity at this Bu0026B.,
38.2480633,-85.7578437,Louisville Palace Theatre,The ghost of a young girl in a white dress is said to haunt this place.,
37.8332101,-84.3526553,White Hall ,A spirit named Floyd Collins is said to haunt these caves.,
38.029272,-84.479974,Ashland - The Henry Clay Estate,Staff have reported paranormal activity at this theatre.,
38.2166916,-84.8708894,Buffalo Trace Distillery,"This is the historical home of Cassius Clay, who is said to still haunt his former home.",
38.259186,-85.755582,Belle of Louisville Riverboats,Henry Clay is said to haunt his former home.,
29.9402445,-90.0751144,Maison Saint Charles by Hotel RL,The Buffalo Trace Distillery is said to be built on lands that were haunted for centuries before the current structure was built.,
29.400275,-91.0840466,Rougarou,This steamboat is said to be haunted by former Captain Ben Winters.,
30.519944,-92.4290552,Miller Cemetery,Room #126 is said to be haunted.,
30.0503328,-89.9329979,Six Flags,The Rougarou is a werewolf type creature said to lurk in Southern Louisiana.,
29.9600632,-90.0610838,Hotel Provincial,This cemetery is said to be haunted by the spirits of those who were buried here.,
29.9583835,-90.063105,Muriel's Jackson Square,This abandoned theme park is said to be haunted.,
29.9454511,-90.3652601,Destrehan Plantation,This hotel was used as a hospital in the Civil War and is said to be haunted by the spirits of slain confederate soldiers.,
29.9632203,-90.0593296,Lamothe House Hotel,The ghosts at Murielu0027s Jackson Square are said to be friendly!,
32.3458199,-93.6760582,Old Ellerbe School,Several ghosts are said to haunt Destrehan Plantation.,
29.9601425,-90.0630817,Andrew Jackson Hotel,Lamothe House is said to be haunted by a woman wearing red.,
29.9554246,-90.0641498,French Market Inn,"Itu0027s rumored that students once died on these grounds during a fire, and they still haunt the school.",
30.8032864,-91.3878386,The Myrtles Plantation,"Once a childrenu0027s home, itu0027s said this place is haunted by the ghosts of children who died during a Yellow Fever outbreak.",
29.9416935,-89.9878389,Chalmette Battlefield,"This historic hotel has been haunted since the 1830s, at least according to local legend.",
29.9579567,-90.0636679,Cathedral-Basilica of Saint Louis,This is said to be one of the most haunted places in all of America. There are many legends about the ghosts that live here — there are said to be more than a few!,
30.4315426,-90.5516365,Springfield Cemetery,The grounds of this former battlefield are said to be haunted by the Civil War soldiers who died here.,
29.959447,-90.063064,Madame John’s Legacy,A ghostly priest is said to keep an eternal eye over his cathedral.,
